************************************************
*    Row   *     el.UZ *      el.E *       wgt *
*      357 * 0.5340151 * 336.95864 * 1.1465985 *
*      358 * 0.6236035 * 243.54229 * 0.9701769 *
*      359 * 0.7642101 * 321.33999 * 1.0584100 *
*      360 * 0.8944596 * 241.73889 * 1.3316632 *
*      361 * 0.3795687 * 330.42813 * 1.0327900 *
*      362 * 0.0941938 * 215.65031 * 1.4614701 *
*      363 * 0.5834936 * 443.96005 * 0.9500286 *
*      364 * 0.9659394 * 339.83798 * 0.9701769 *
*      365 * -0.292246 * 220.79492 * 1.0558948 *
*      366 * 0.8873995 * 1014.1539 * 0.7622016 *
*      367 * 0.6524223 * 264.24200 * 1.3067075 *
*      368 * 0.8571252 * 347.90365 * 1.1270494 *
*      369 * 0.4659000 * 274.01388 * 1.1830805 *
*      370 * 0.8255235 * 277.23349 * 0.9701769 *
*      371 * 0.9855603 * 281.31185 * 0.8047251 *
*      372 * 0.7417369 * 891.59973 * 0.7961900 *
*      373 * 0.9889742 * 1087.2775 * 0.7556250 *
*      374 * 0.9803887 * 716.41894 * 0.7854943 *
*      375 * -0.071974 * 198.60231 * 1.2066104 *
*      376 * 0.6903699 * 405.64413 * 0.6461529 *
*      377 * 0.8503886 * 255.19883 * 0.9564878 *
*      378 * 0.7907695 * 292.08718 * 0.9701769 *
*      379 * 0.4100915 * 558.60449 * 0.7940368 *
*      380 * 0.8141223 * 436.30160 * 1.0132039 *
*      381 * 0.7553590 * 749.03515 * 0.8711604 *
*      382 * 0.8670109 * 472.67361 * 0.4688762 *
*      383 * 0.9961203 * 584.69689 * 0.5367729 *
*      384 * 0.7020781 * 749.81005 * 0.6727977 *
*      385 * 0.5521002 * 521.01513 * 1.0528254 *
*      386 * 0.8038644 * 388.61145 * 0.7834204 *
*      387 * 0.8287792 * 285.46664 * 0.8372510 *
*      388 * 0.9731189 * 660.55499 * 0.6243664 *
*      389 * 0.7555642 * 552.28021 * 0.8894249 *
*      390 * -0.496890 * 306.73666 * 0.8922830 *
*      391 * 0.7531481 * 438.54150 * 0.8962761 *
*      392 * -0.345287 * 163.68774 * 1.0132978 *
*      393 * 0.9192029 * 213.38862 * 0.9513686 *
*      394 * 0.8899570 * 243.67305 * 1.2380100 *
*      395 * 0.5169396 * 296.76965 * 1.0268528 *
*      396 * 0.9846338 * 304.31356 * 0.9701769 *
*      397 * 0.9833518 * 443.85131 * 1.1359373 *
*      398 * 0.5300273 * 467.41244 * 0.8422854 *
*      399 * 0.8893272 * 351.66049 * 0.6826618 *
*      400 * 0.7599486 * 272.71945 * 0.9049084 *
*      401 * 0.7669619 * 597.64978 * 0.9206921 *
*      402 * 0.3777022 * 209.13700 * 0.9701769 *
*      403 * 0.8158916 * 407.38784 * 0.8035817 *
*      404 * -0.943603 * 193.19798 * 0.8339740 *
*      405 * 0.8650999 * 341.51052 * 0.9962033 *
*      406 * 0.9882835 * 305.20098 * 0.5947195 *
*      407 * 0.3771829 * 240.72644 * 1.1483315 *
*      408 * -0.771708 * 155.92637 * 1.8391050 *
*      409 * 0.8613274 * 724.25195 * 0.5270016 *
*      410 * 0.9196948 * 946.90344 * 0.4506279 *
*      411 * 0.3254860 * 221.11860 * 0.9760148 *
*      412 * 0.9487017 * 227.75459 * 0.7579495 *
*      413 * 0.3035658 * 213.04061 * 1.1775268 *
*      414 * 0.9346466 * 943.45562 * 0.7704042 *
*      415 * 0.8761728 * 577.41717 * 0.7961900 *
*      416 * 0.3397195 * 216.45019 * 1.1002686 *
*      417 * 0.9306126 * 285.94546 * 1.0584100 *
*      418 * 0.3912279 * 307.24771 * 0.9721741 *
*      419 * 0.2477015 * 182.68370 * 1.3454552 *
*      420 * 0.3098704 * 355.07437 * 1.0046182 *
*      421 * 0.9185012 * 336.41299 * 1.0973297 *
*      422 * 0.9364281 * 1139.2767 * 0.4433153 *
*      423 * 0.6652049 * 813.11718 * 0.8531709 *
*      424 * 0.0479784 * 249.44383 * 1.6793999 *
*      425 * 0.5146082 * 379.21521 * 0.8207610 *
*      426 * 0.7265859 * 292.26904 * 1.0227273 *
*      427 * 0.9211618 * 815.29992 * 0.5368331 *
*      428 * 0.2444050 * 229.16105 * 1.3153998 *
*      429 * -0.138342 * 202.74385 * 0.9098656 *
*      430 * 0.8141154 * 527.12506 * 0.8093661 *
*      431 * 0.9935156 * 439.19061 * 0.6955245 *
*      432 * -0.646040 * 173.48730 * 1.0379910 *
*      433 * 0.6539515 * 229.54426 * 0.9190339 *
*      434 * 0.9537143 * 390.12774 * 0.9701769 *
*      435 * 0.5675106 * 300.03949 * 0.6397687 *
*      436 * 0.1033693 * 175.75953 * 1.1809918 *
